NIVUS	otter

CPU32:	V4.16	23/01/17	FLASH : 8000B	DSP   : (1)V2.06 01/04/16 (4)
date	22.02.2020	c:\otterxxx.txt

		gate min[m]:	 0,125
		gate max[m]:	 0,910

date	time	level    [m]	velocity [m/s]	flowrate [l/s]	T [°C]	ADC_1 [m]	ADC_2 [mA]	ADC_3 [V]	ADC_4 [m]	

29.02.2020	01:45:00	0,264	1,049	479,240	8,6		81,878	12,911	
29.02.2020	02:00:00	0,265	1,065	488,498	8,6		66,302	12,915	
29.02.2020	02:15:00	0,264	1,165	532,213	8,6		76,719	12,911	
29.02.2020	02:30:00	0,271	1,190	560,192	8,5		84,211	12,910	
29.02.2020	02:45:00	0,276	1,003	482,161	8,6		106,896	12,910	
29.02.2020	03:00:00	0,264	1,085	495,475	8,5		90,197	12,907	
29.02.2020	03:15:00	0,273	1,092	518,474	8,5		73,279	12,912	
29.02.2020	03:30:00	0,277	1,127	544,477	8,5		71,664	12,911	
29.02.2020	03:45:00	0,293	1,188	612,642	8,4		85,499	12,903	
29.02.2020	04:00:00	0,289	2,192	1112,710	8,3		71,512	12,907	
29.02.2020	04:15:00	0,290	0,610	310,832	8,2		104,197	12,899	
29.02.2020	04:30:00	0,277	#-1	#-1	8,1		87,408	12,891	
29.02.2020	04:45:00	0,272	-0,143	-67,782	8,0		92,295	12,885	
29.02.2020	05:00:00	0,294	0,000	0,000	7,9		105,665	12,878	
29.02.2020	05:15:00	0,281	0,000	0,000	7,8		81,475	12,882	
29.02.2020	05:30:00	0,295	0,021	10,816	7,7		78,052	12,892	
29.02.2020	05:45:00	0,420	0,017	13,499	7,7		82,457	12,885	
29.02.2020	06:00:00	0,494	-0,309	-301,135	7,6		88,853	12,893	
29.02.2020	06:15:00	0,429	0,000	0,000	7,6		89,877	12,874	
29.02.2020	06:30:00	0,407	0,000	0,000	7,5		109,469	12,868	
29.02.2020	06:45:00	0,395	0,000	0,000	7,5		91,353	12,868	
29.02.2020	07:00:00	0,385	0,000	0,000	7,4		97,799	12,862	
29.02.2020	07:15:00	0,393	0,000	0,000	7,4		87,931	12,865	
29.02.2020	07:30:00	0,407	0,000	0,000	7,4		99,101	12,863	
29.02.2020	07:45:00	0,399	0,000	0,000	7,3		90,624	12,864	
29.02.2020	08:00:00	0,401	0,000	0,000	7,3		98,752	12,862	
29.02.2020	08:15:00	0,382	0,000	0,000	7,3		88,074	12,862	
29.02.2020	08:30:00	0,378	0,000	0,000	7,2		102,405	12,860	
29.02.2020	08:45:00	0,379	0,000	0,000	7,2		105,769	12,855	
29.02.2020	09:00:00	0,391	0,000	0,000	7,2		87,842	12,861	
29.02.2020	09:15:00	0,388	0,000	0,000	7,2		98,868	12,859	
29.02.2020	09:30:00	0,383	0,000	0,000	7,2		97,987	12,855	
29.02.2020	09:45:00	0,375	0,000	0,000	7,2		89,512	12,858	
29.02.2020	10:00:00	0,372	0,000	0,000	7,3		90,992	12,859	
29.02.2020	10:15:00	0,367	0,000	0,000	7,3		107,660	12,854	
29.02.2020	10:30:00	0,368	0,000	0,000	7,4		84,998	12,859	
29.02.2020	10:45:00	0,375	0,000	0,000	7,5		102,978	12,859	
29.02.2020	11:00:00	0,374	0,000	0,000	7,5		107,240	12,855	
29.02.2020	11:15:00	0,366	0,000	0,000	7,6		84,600	12,861	
29.02.2020	11:30:00	0,369	0,000	0,000	7,7		100,824	12,857	
29.02.2020	11:45:00	0,362	0,000	0,000	7,8		87,978	12,864	
29.02.2020	12:00:00	0,361	0,000	0,000	7,8		103,971	12,863	
29.02.2020	12:15:00	0,364	0,000	0,000	7,8		99,990	12,860	
29.02.2020	12:30:00	0,371	0,000	0,000	8,0		87,989	12,866	
29.02.2020	12:45:00	0,366	0,000	0,000	8,0		102,530	12,866	
29.02.2020	13:00:00	0,361	0,000	0,000	8,0		88,352	12,865	
29.02.2020	13:15:00	0,369	0,000	0,000	7,9		102,727	12,868	
29.02.2020	13:30:00	0,365	0,000	0,000	8,0		91,346	12,866	
29.02.2020	13:45:00	0,366	0,000	0,000	7,9		99,087	12,868	
29.02.2020	14:00:00	0,363	0,000	0,000	8,0		105,169	12,865	
29.02.2020	14:15:00	0,364	0,000	0,000	8,1		83,842	12,870	
29.02.2020	14:30:00	0,361	0,000	0,000	8,1		103,957	12,872	
29.02.2020	14:45:00	0,366	0,000	0,000	8,2		88,329	12,868	
29.02.2020	15:00:00	0,363	0,000	0,000	8,1		101,493	12,873	
29.02.2020	15:15:00	0,356	0,000	0,000	8,0		88,112	12,869	
29.02.2020	15:30:00	0,361	0,000	0,000	8,0		100,919	12,873	
29.02.2020	15:45:00	0,363	0,000	0,000	8,0		99,890	12,870	
29.02.2020	16:00:00	0,365	0,000	0,000	8,0		87,703	12,876	
29.02.2020	16:15:00	0,358	0,000	0,000	7,9		102,255	12,876	
29.02.2020	16:30:00	0,364	0,000	0,000	7,8		88,906	12,874	
29.02.2020	16:45:00	0,360	0,000	0,000	7,7		93,457	12,878	
29.02.2020	17:00:00	0,366	0,000	0,000	7,7		91,286	12,874	
29.02.2020	17:15:00	0,363	0,000	0,000	7,6		103,913	12,875	
29.02.2020	17:30:00	0,362	0,000	0,000	7,6		105,267	12,870	
29.02.2020	17:45:00	0,363	0,000	0,000	7,5		88,417	12,871	
29.02.2020	18:00:00	0,364	0,000	0,000	7,4		108,870	12,869	
29.02.2020	18:15:00	0,356	0,000	0,000	7,3		105,149	12,863	
29.02.2020	18:30:00	0,358	0,000	0,000	7,2		110,545	12,863	
29.02.2020	18:45:00	0,359	0,000	0,000	7,2		106,895	12,862	
29.02.2020	19:00:00	0,361	0,000	0,000	7,1		124,176	12,858	
29.02.2020	19:15:00	0,358	0,000	0,000	7,0		87,958	12,860	
29.02.2020	19:30:00	0,355	0,000	0,000	7,0		105,683	12,858	
29.02.2020	19:45:00	0,357	0,000	0,000	6,9		112,740	12,854	
29.02.2020	20:00:00	0,359	0,000	0,000	6,9		88,826	12,852	
29.02.2020	20:15:00	0,356	0,000	0,000	6,8		111,551	12,849	
29.02.2020	20:30:00	0,359	0,000	0,000	6,7		112,812	12,849	
29.02.2020	20:45:00	0,357	0,000	0,000	6,7		88,387	12,851	
29.02.2020	21:00:00	0,360	0,000	0,000	6,7		90,185	12,849	
29.02.2020	21:15:00	0,356	0,000	0,000	6,6		116,779	12,845	
29.02.2020	21:30:00	0,351	0,000	0,000	6,5		105,650	12,844	
29.02.2020	21:45:00	0,356	0,000	0,000	6,5		102,786	12,846	
29.02.2020	22:00:00	0,357	0,000	0,000	6,5		112,322	12,843	
29.02.2020	22:15:00	0,367	0,000	0,000	6,4		115,238	12,842	
29.02.2020	22:30:00	0,360	0,000	0,000	6,4		101,795	12,843	
29.02.2020	22:45:00	0,358	0,000	0,000	6,4		122,955	12,839	
29.02.2020	23:00:00	0,354	0,000	0,000	6,3		88,658	12,844	
29.02.2020	23:15:00	0,361	0,000	0,000	6,3		105,661	12,841	
29.02.2020	23:30:00	0,368	0,000	0,000	6,3		125,291	12,837	
29.02.2020	23:45:00	0,352	0,000	0,000	6,3		92,643	12,841	
01.03.2020	00:00:00	0,364	0,000	0,000	6,3		94,968	12,840	
01.03.2020	00:15:00	0,360	0,000	0,000	6,2		112,521	12,835	
01.03.2020	00:30:00	0,364	0,000	0,000	6,2		88,955	12,837	
01.03.2020	00:45:00	0,360	0,000	0,000	6,2		92,099	12,839	
01.03.2020	01:00:00	0,363	0,000	0,000	6,2		109,413	12,835	
01.03.2020	01:15:00	0,357	0,000	0,000	6,2		88,573	12,838	
01.03.2020	01:30:00	0,360	0,000	0,000	6,2		99,959	12,837	
01.03.2020	01:45:00	0,352	0,000	0,000	6,2		120,788	12,832	
01.03.2020	02:00:00	0,364	0,000	0,000	6,1		100,382	12,834	
01.03.2020	02:15:00	0,354	0,000	0,000	6,1		104,874	12,836	
01.03.2020	02:30:00	0,363	0,000	0,000	6,1		112,530	12,833	
01.03.2020	02:45:00	0,354	0,000	0,000	6,1		88,864	12,836	
01.03.2020	03:00:00	0,356	0,000	0,000	6,0		101,791	12,835	
01.03.2020	03:15:00	0,355	0,000	0,000	6,0		112,334	12,832	
01.03.2020	03:30:00	0,362	0,000	0,000	6,0		98,998	12,831	
01.03.2020	03:45:00	0,359	0,000	0,000	6,0		99,080	12,834	
01.03.2020	04:00:00	0,353	0,000	0,000	6,0		107,166	12,829	
01.03.2020	04:15:00	0,354	0,000	0,000	6,0		104,807	12,830	
01.03.2020	04:30:00	0,357	0,000	0,000	6,0		87,980	12,829	
01.03.2020	04:45:00	0,358	0,000	0,000	5,9		94,885	12,832	
01.03.2020	05:00:00	0,352	0,000	0,000	5,9		105,627	12,827	
01.03.2020	05:15:00	0,351	0,000	0,000	5,9		116,432	12,828	
01.03.2020	05:30:00	0,353	0,000	0,000	5,8		101,050	12,828	
01.03.2020	05:45:00	0,356	0,000	0,000	5,8		112,828	12,826	
01.03.2020	06:00:00	0,365	0,000	0,000	5,8		107,929	12,826	
01.03.2020	06:15:00	0,355	0,000	0,000	5,8		99,970	12,828	
01.03.2020	06:30:00	0,350	0,000	0,000	5,8		112,251	12,824	
01.03.2020	06:45:00	0,361	0,000	0,000	5,8		95,576	12,823	
01.03.2020	07:00:00	0,354	0,000	0,000	5,7		95,762	12,826	
01.03.2020	07:15:00	0,357	0,000	0,000	5,7		112,372	12,823	
01.03.2020	07:30:00	0,359	0,000	0,000	5,7		117,392	12,822	
01.03.2020	07:45:00	0,358	0,000	0,000	5,7		96,818	12,825	
01.03.2020	08:00:00	0,349	0,000	0,000	5,7		106,366	12,821	
01.03.2020	08:15:00	0,361	0,000	0,000	5,7		115,587	12,822	
01.03.2020	08:30:00	0,357	0,000	0,000	5,7		85,856	12,825	
01.03.2020	08:45:00	0,358	0,000	0,000	5,7		104,100	12,824	
01.03.2020	09:00:00	0,365	0,000	0,000	5,7		109,228	12,822	
01.03.2020	09:15:00	0,360	0,000	0,000	5,8		89,438	12,827	
01.03.2020	09:30:00	0,353	0,000	0,000	5,9		107,645	12,828	
01.03.2020	09:45:00	0,353	0,000	0,000	6,0		112,456	12,827	
01.03.2020	10:00:00	0,355	0,000	0,000	6,1		114,136	12,829	
01.03.2020	10:15:00	0,361	0,000	0,000	6,2		101,375	12,834	
01.03.2020	10:30:00	0,353	0,000	0,000	6,3		117,590	12,831	
01.03.2020	10:45:00	0,357	0,000	0,000	6,4		105,513	12,835	
01.03.2020	11:00:00	0,355	0,000	0,000	6,5		97,390	12,839	
01.03.2020	11:15:00	0,351	0,000	0,000	6,6		112,557	12,837	
01.03.2020	11:30:00	0,368	0,000	0,000	6,7		115,855	12,839	
01.03.2020	11:45:00	0,354	0,000	0,000	6,8		101,752	12,842	
01.03.2020	12:00:00	0,354	0,000	0,000	6,9		112,888	12,843	
01.03.2020	12:15:00	0,355	0,000	0,000	7,0		87,699	12,844	
01.03.2020	12:30:00	0,359	0,000	0,000	7,2		113,136	12,846	
01.03.2020	12:45:00	0,351	0,000	0,000	7,3		89,409	12,851	
01.03.2020	13:00:00	0,351	0,000	0,000	7,4		98,260	12,853	
01.03.2020	13:15:00	0,353	0,000	0,000	7,4		113,132	12,851	
01.03.2020	13:30:00	0,354	0,000	0,000	7,4		90,232	12,852	
01.03.2020	13:45:00	0,357	0,000	0,000	7,4		93,484	12,855	
01.03.2020	14:00:00	0,361	0,000	0,000	7,4		104,024	12,853	
01.03.2020	14:15:00	0,358	0,000	0,000	7,3		87,254	12,857	
01.03.2020	14:30:00	0,353	0,000	0,000	7,3		96,898	12,854	
01.03.2020	14:45:00	0,352	0,000	0,000	7,4		113,973	12,855	
01.03.2020	15:00:00	0,362	0,000	0,000	7,5		101,999	12,858	
01.03.2020	15:15:00	0,356	0,000	0,000	7,6		89,698	12,860	
01.03.2020	15:30:00	0,364	0,000	0,000	7,6		99,932	12,864	
01.03.2020	15:45:00	0,349	0,000	0,000	7,6		106,473	12,862	
01.03.2020	16:00:00	0,356	0,000	0,000	7,6		114,371	12,865	
01.03.2020	16:15:00	0,355	0,000	0,000	7,6		105,144	12,868	
01.03.2020	16:30:00	0,355	0,000	0,000	7,6		114,095	12,869	
01.03.2020	16:45:00	0,361	0,000	0,000	7,6		87,828	12,869	
01.03.2020	17:00:00	0,357	0,000	0,000	7,6		101,035	12,867	
01.03.2020	17:15:00	0,357	0,000	0,000	7,5		89,968	12,869	
01.03.2020	17:30:00	0,354	0,000	0,000	7,5		112,595	12,866	
01.03.2020	17:45:00	0,353	0,000	0,000	7,4		100,442	12,865	
01.03.2020	18:00:00	0,355	0,000	0,000	7,3		99,405	12,866	
01.03.2020	18:15:00	0,356	0,000	0,000	7,3		112,837	12,861	
01.03.2020	18:30:00	0,353	0,000	0,000	7,3		88,640	12,858	
01.03.2020	18:45:00	0,361	0,000	0,000	7,2		112,711	12,857	
01.03.2020	19:00:00	0,352	0,000	0,000	7,2		89,552	12,858	
01.03.2020	19:15:00	0,355	0,000	0,000	7,2		93,662	12,856	
01.03.2020	19:30:00	0,358	0,000	0,000	7,1		112,774	12,852	
01.03.2020	19:45:00	0,353	0,000	0,000	7,1		96,572	12,852	
01.03.2020	20:00:00	0,353	0,000	0,000	7,1		112,895	12,848	
01.03.2020	20:15:00	0,357	0,000	0,000	7,1		87,972	12,847	
01.03.2020	20:30:00	0,352	0,000	0,000	7,1		113,888	12,846	
01.03.2020	20:45:00	0,351	0,000	0,000	7,1		115,703	12,844	
01.03.2020	21:00:00	0,358	0,000	0,000	7,0		92,837	12,843	
01.03.2020	21:15:00	0,348	0,000	0,000	7,0		103,114	12,845	
01.03.2020	21:30:00	0,351	0,000	0,000	7,0		112,919	12,841	
01.03.2020	21:45:00	0,359	0,000	0,000	7,0		96,039	12,839	
01.03.2020	22:00:00	0,352	0,000	0,000	7,0		103,794	12,842	
01.03.2020	22:15:00	0,351	0,000	0,000	7,0		113,487	12,838	
01.03.2020	22:30:00	0,350	0,000	0,000	7,0		114,359	12,837	
01.03.2020	22:45:00	0,352	0,000	0,000	7,0		88,792	12,837	
01.03.2020	23:00:00	0,340	0,000	0,000	6,9		100,017	12,839	
01.03.2020	23:15:00	0,353	0,000	0,000	6,9		113,460	12,835	
01.03.2020	23:30:00	0,360	0,000	0,000	6,9		117,334	12,835	
01.03.2020	23:45:00	0,357	0,000	0,000	6,9		91,030	12,838	
02.03.2020	00:00:00	0,367	0,000	0,000	6,9		95,131	12,837	
02.03.2020	00:15:00	0,355	0,000	0,000	6,8		114,941	12,832	
02.03.2020	00:30:00	0,360	0,000	0,000	6,8		117,345	12,833	
02.03.2020	00:45:00	0,361	0,000	0,000	6,7		109,608	12,834	
02.03.2020	01:00:00	0,361	0,000	0,000	6,7		98,058	12,831	
02.03.2020	01:15:00	0,361	0,000	0,000	6,7		82,471	12,833	
02.03.2020	01:30:00	0,362	0,000	0,000	6,6		106,283	12,827	
02.03.2020	01:45:00	0,362	0,000	0,000	6,6		89,168	12,831	
02.03.2020	02:00:00	0,357	0,000	0,000	6,5		92,032	12,831	
02.03.2020	02:15:00	0,360	0,000	0,000	6,5		95,957	12,827	
02.03.2020	02:30:00	0,357	0,000	0,000	6,5		122,752	12,823	
02.03.2020	02:45:00	0,355	0,000	0,000	6,4		114,006	12,822	
02.03.2020	03:00:00	0,368	0,000	0,000	6,4		93,085	12,825	
02.03.2020	03:15:00	0,359	0,000	0,000	6,3		99,706	12,820	
02.03.2020	03:30:00	0,352	0,000	0,000	6,3		95,880	12,823	
02.03.2020	03:45:00	0,355	0,000	0,000	6,3		113,226	12,818	
02.03.2020	04:00:00	0,357	0,000	0,000	6,2		100,999	12,818	
02.03.2020	04:15:00	0,360	0,000	0,000	6,2		95,250	12,820	
02.03.2020	04:30:00	0,356	0,000	0,000	6,1		107,976	12,816	
02.03.2020	04:45:00	0,357	0,000	0,000	6,1		104,841	12,817	
02.03.2020	05:00:00	0,356	0,000	0,000	6,0		88,575	12,816	
02.03.2020	05:15:00	0,356	0,000	0,000	6,0		102,088	12,817	
02.03.2020	05:30:00	0,356	0,000	0,000	6,0		112,457	12,814	
02.03.2020	05:45:00	0,357	0,000	0,000	5,9		119,764	12,814	
02.03.2020	06:00:00	0,359	0,000	0,000	5,9		93,014	12,816	
02.03.2020	06:15:00	0,352	0,000	0,000	5,9		112,392	12,812	
02.03.2020	06:30:00	0,352	0,000	0,000	5,9		120,412	12,813	
02.03.2020	06:45:00	0,351	0,000	0,000	5,8		110,039	12,814	
02.03.2020	07:00:00	0,348	0,000	0,000	5,8		112,769	12,812	
02.03.2020	07:15:00	0,356	0,000	0,000	5,8		111,777	12,811	
02.03.2020	07:30:00	0,355	0,000	0,000	5,7		89,226	12,812	
02.03.2020	07:45:00	0,358	0,000	0,000	5,7		111,732	12,813	
02.03.2020	08:00:00	0,357	0,000	0,000	5,7		112,155	12,810	
02.03.2020	08:15:00	0,359	0,000	0,000	5,7		113,020	12,809	
02.03.2020	08:30:00	0,356	0,000	0,000	5,7		92,683	12,813	
02.03.2020	08:45:00	0,351	0,000	0,000	5,7		112,492	12,809	
02.03.2020	09:00:00	0,359	0,000	0,000	5,8		115,305	12,811	
02.03.2020	09:15:00	0,351	0,000	0,000	5,8		92,868	12,816	
02.03.2020	09:30:00	0,358	0,000	0,000	5,9		112,794	12,814	
02.03.2020	09:45:00	0,349	0,000	0,000	6,0		88,504	12,817	
02.03.2020	10:00:00	0,365	0,000	0,000	6,1		92,276	12,819	
02.03.2020	10:15:00	0,361	0,000	0,000	6,2		112,092	12,818	
02.03.2020	10:30:00	0,358	0,000	0,000	6,3		97,907	12,823	
02.03.2020	10:45:00	0,360	0,000	0,000	6,5		101,059	12,823	
02.03.2020	11:00:00	0,350	0,000	0,000	6,6		105,201	12,822	
02.03.2020	11:15:00	0,360	0,000	0,000	6,7		115,089	12,825	
02.03.2020	11:30:00	0,348	0,000	0,000	6,8		96,364	12,828	
02.03.2020	11:45:00	0,359	0,000	0,000	7,0		112,846	12,829	
02.03.2020	12:00:00	0,353	0,000	0,000	7,0		96,115	12,834	
02.03.2020	12:15:00	0,359	0,000	0,000	7,1		113,521	12,832	
02.03.2020	12:30:00	0,350	0,000	0,000	7,3		93,256	12,837	
02.03.2020	12:45:00	0,354	0,000	0,000	7,4		99,865	12,839	
02.03.2020	13:00:00	0,359	0,000	0,000	7,5		113,405	12,837	
02.03.2020	13:15:00	0,354	0,000	0,000	7,5		91,424	12,838	
02.03.2020	13:30:00	0,361	0,000	0,000	7,4		92,406	12,842	
02.03.2020	13:45:00	0,352	0,000	0,000	7,4		111,889	12,841	
02.03.2020	14:00:00	0,352	0,000	0,000	7,5		114,596	12,842	
02.03.2020	14:15:00	0,353	0,000	0,000	7,6		105,543	12,845	
02.03.2020	14:30:00	0,359	0,000	0,000	7,8		113,995	12,845	
02.03.2020	14:45:00	0,356	0,000	0,000	7,8		102,414	12,851	
02.03.2020	15:00:00	0,354	0,000	0,000	7,9		112,957	12,850	
02.03.2020	15:15:00	0,350	0,000	0,000	7,9		88,408	12,851	
02.03.2020	15:30:00	0,358	0,000	0,000	7,8		112,814	12,852	
02.03.2020	15:45:00	0,349	0,000	0,000	7,8		84,249	12,855	
02.03.2020	16:00:00	0,352	0,000	0,000	7,8		92,392	12,856	
02.03.2020	16:15:00	0,356	0,000	0,000	7,8		112,917	12,854	
02.03.2020	16:30:00	0,364	0,000	0,000	7,7		100,480	12,854	
02.03.2020	16:45:00	0,351	0,000	0,000	7,7		99,356	12,856	
02.03.2020	17:00:00	0,354	0,000	0,000	7,6		112,810	12,852	
02.03.2020	17:15:00	0,352	0,000	0,000	7,6		109,438	12,850	
02.03.2020	17:30:00	0,343	0,000	0,000	7,5		94,204	12,851	
02.03.2020	17:45:00	0,353	0,000	0,000	7,4		104,816	12,845	
02.03.2020	18:00:00	0,347	0,000	0,000	7,4		88,088	12,844	
02.03.2020	18:15:00	0,353	0,000	0,000	7,3		102,786	12,844	
02.03.2020	18:30:00	0,350	0,000	0,000	7,3		113,042	12,841	
02.03.2020	18:45:00	0,352	0,000	0,000	7,2		89,074	12,838	
02.03.2020	19:00:00	0,349	0,000	0,000	7,2		114,122	12,837	
02.03.2020	19:15:00	0,350	0,000	0,000	7,1		108,317	12,834	
02.03.2020	19:30:00	0,354	0,000	0,000	7,0		98,626	12,836	
02.03.2020	19:45:00	0,351	0,000	0,000	7,0		114,049	12,831	
02.03.2020	20:00:00	0,355	0,000	0,000	6,9		90,883	12,829	
02.03.2020	20:15:00	0,347	0,000	0,000	6,8		115,692	12,827	
02.03.2020	20:30:00	0,354	0,000	0,000	6,8		103,186	12,828	
02.03.2020	20:45:00	0,354	0,000	0,000	6,7		112,803	12,824	
02.03.2020	21:00:00	0,354	0,000	0,000	6,7		101,545	12,822	
02.03.2020	21:15:00	0,348	0,000	0,000	6,6		113,326	12,820	
02.03.2020	21:30:00	0,356	0,000	0,000	6,6		101,873	12,819	
02.03.2020	21:45:00	0,355	0,000	0,000	6,6		113,414	12,817	
02.03.2020	22:00:00	0,344	0,000	0,000	6,5		101,759	12,816	
02.03.2020	22:15:00	0,350	0,000	0,000	6,4		112,432	12,815	
02.03.2020	22:30:00	0,354	0,000	0,000	6,4		116,578	12,813	
02.03.2020	22:45:00	0,346	0,000	0,000	6,4		92,873	12,812	
02.03.2020	23:00:00	0,349	0,000	0,000	6,3		101,978	12,814	
02.03.2020	23:15:00	0,351	0,000	0,000	6,3		113,250	12,810	
02.03.2020	23:30:00	0,343	0,000	0,000	6,2		117,047	12,809	
02.03.2020	23:45:00	0,346	0,000	0,000	6,2		93,244	12,811	
03.03.2020	00:00:00	0,350	0,000	0,000	6,1		113,089	12,807	
03.03.2020	00:15:00	0,344	0,000	0,000	6,1		112,049	12,809	
03.03.2020	00:30:00	0,358	0,000	0,000	6,0		112,553	12,805	
03.03.2020	00:45:00	0,345	0,000	0,000	6,0		94,235	12,808	
03.03.2020	01:00:00	0,352	0,000	0,000	6,0		94,850	12,808	
03.03.2020	01:15:00	0,347	0,000	0,000	5,9		112,662	12,804	
03.03.2020	01:30:00	0,343	0,000	0,000	5,9		116,388	12,803	
03.03.2020	01:45:00	0,347	0,000	0,000	5,9		100,351	12,806	
03.03.2020	02:00:00	0,345	0,000	0,000	5,9		113,413	12,803	
03.03.2020	02:15:00	0,355	0,000	0,000	5,8		97,973	12,803	
03.03.2020	02:30:00	0,354	0,000	0,000	5,8		112,783	12,800	
03.03.2020	02:45:00	0,346	0,000	0,000	5,8		113,912	12,801	
03.03.2020	03:00:00	0,353	0,000	0,000	5,7		93,352	12,803	
03.03.2020	03:15:00	0,348	0,000	0,000	5,7		112,745	12,800	
03.03.2020	03:30:00	0,349	0,000	0,000	5,7		115,768	12,799	
03.03.2020	03:45:00	0,348	0,000	0,000	5,7		95,170	12,801	
03.03.2020	04:00:00	0,352	0,000	0,000	5,6		112,575	12,798	
03.03.2020	04:15:00	0,342	0,000	0,000	5,6		119,977	12,798	
03.03.2020	04:30:00	0,349	0,000	0,000	5,6		91,712	12,800	
03.03.2020	04:45:00	0,353	0,000	0,000	5,5		112,566	12,796	
03.03.2020	05:00:00	0,350	0,000	0,000	5,5		119,777	12,795	
03.03.2020	05:15:00	0,349	0,000	0,000	5,5		95,107	12,798	
03.03.2020	05:30:00	0,347	0,000	0,000	5,5		112,376	12,795	
03.03.2020	05:45:00	0,348	0,000	0,000	5,4		115,732	12,795	
03.03.2020	06:00:00	0,350	0,000	0,000	5,4		90,604	12,796	
03.03.2020	06:15:00	0,345	0,000	0,000	5,4		115,430	12,795	
03.03.2020	06:30:00	0,354	0,000	0,000	5,4		113,346	12,793	
03.03.2020	06:45:00	0,348	0,000	0,000	5,4		116,772	12,792	
03.03.2020	07:00:00	0,350	0,000	0,000	5,4		92,397	12,794	
03.03.2020	07:15:00	0,356	0,000	0,000	5,4		112,597	12,791	
03.03.2020	07:30:00	0,349	0,000	0,000	5,4		115,144	12,791	
03.03.2020	07:45:00	0,344	0,000	0,000	5,3		99,387	12,793	
03.03.2020	08:00:00	0,350	0,000	0,000	5,4		112,915	12,791	
03.03.2020	08:15:00	0,348	0,000	0,000	5,4		110,243	12,791	
03.03.2020	08:30:00	0,353	0,000	0,000	5,4		99,440	12,794	
03.03.2020	08:45:00	0,348	0,000	0,000	5,4		112,647	12,791	
03.03.2020	09:00:00	0,351	0,000	0,000	5,5		115,605	12,793	
03.03.2020	09:15:00	0,353	0,000	0,000	5,6		99,304	12,796	
03.03.2020	09:30:00	0,355	0,000	0,000	5,6		112,528	12,795	
03.03.2020	09:45:00	0,347	0,000	0,000	5,7		112,848	12,796	
03.03.2020	10:00:00	0,345	0,000	0,000	5,8		92,757	12,801	
03.03.2020	10:15:00	0,349	0,000	0,000	5,9		113,100	12,800	
03.03.2020	10:30:00	0,348	0,000	0,000	6,0		119,149	12,802	
03.03.2020	10:45:00	0,353	0,000	0,000	6,1		92,401	12,807	
03.03.2020	11:00:00	0,348	0,000	0,000	6,3		112,725	12,807	
03.03.2020	11:15:00	0,355	0,000	0,000	6,4		97,987	12,809	
03.03.2020	11:30:00	0,349	0,000	0,000	6,6		101,558	12,814	
03.03.2020	11:45:00	0,346	0,000	0,000	6,7		112,738	12,813	
03.03.2020	12:00:00	0,347	0,000	0,000	6,8		92,404	12,816	
03.03.2020	12:15:00	0,348	0,000	0,000	6,9		112,797	12,817	
03.03.2020	12:30:00	0,353	0,000	0,000	7,0		114,505	12,819	
03.03.2020	12:45:00	0,353	0,000	0,000	7,2		94,174	12,824	
03.03.2020	13:00:00	0,355	0,000	0,000	7,4		112,718	12,824	
03.03.2020	13:15:00	0,355	0,000	0,000	7,5		114,531	12,826	
03.03.2020	13:30:00	0,349	0,000	0,000	7,6		102,915	12,831	
03.03.2020	13:45:00	0,356	0,000	0,000	7,7		112,559	12,830	
03.03.2020	14:00:00	0,351	0,000	0,000	7,8		93,304	12,834	
03.03.2020	14:15:00	0,353	0,000	0,000	7,9		113,242	12,835	
03.03.2020	14:30:00	0,356	0,000	0,000	8,0		92,180	12,839	
03.03.2020	14:45:00	0,345	0,000	0,000	8,0		104,916	12,839	
03.03.2020	15:00:00	0,347	0,000	0,000	8,0		93,253	12,844	
03.03.2020	15:15:00	0,357	0,000	0,000	8,0		113,543	12,843	
03.03.2020	15:30:00	0,346	0,000	0,000	8,0		91,174	12,843	
03.03.2020	15:45:00	0,347	0,000	0,000	8,0		112,714	12,844	
03.03.2020	16:00:00	0,350	0,000	0,000	7,9		106,705	12,845	
03.03.2020	16:15:00	0,348	0,000	0,000	7,9		89,774	12,847	
03.03.2020	16:30:00	0,351	0,000	0,000	7,9		105,272	12,846	
03.03.2020	16:45:00	0,356	0,000	0,000	7,9		94,313	12,849	
03.03.2020	17:00:00	0,353	0,000	0,000	7,8		112,781	12,846	
03.03.2020	17:15:00	0,351	0,000	0,000	7,8		104,756	12,844	
03.03.2020	17:30:00	0,348	0,000	0,000	7,7		105,371	12,842	
03.03.2020	17:45:00	0,348	0,000	0,000	7,6		92,281	12,843	
03.03.2020	18:00:00	0,349	0,000	0,000	7,5		113,020	12,839	
03.03.2020	18:15:00	0,345	0,000	0,000	7,5		108,373	12,837	
03.03.2020	18:30:00	0,345	0,000	0,000	7,4		90,154	12,835	
03.03.2020	18:45:00	0,356	0,000	0,000	7,3		113,054	12,833	
03.03.2020	19:00:00	0,356	0,000	0,000	7,3		88,150	12,831	
03.03.2020	19:15:00	0,346	0,000	0,000	7,2		97,971	12,830	
03.03.2020	19:30:00	0,353	0,000	0,000	7,2		104,217	12,825	
03.03.2020	19:45:00	0,347	0,000	0,000	7,1		88,197	12,824	
03.03.2020	20:00:00	0,341	0,000	0,000	7,1		113,152	12,822	
03.03.2020	20:15:00	0,352	0,000	0,000	7,0		89,013	12,820	
