NIVUS	otter

CPU32:	V4.16	23/01/17	FLASH : 8000B	DSP   : (1)V2.06 01/04/16 (4)
date	11.12.2019	c:\otterxxx.txt

		gate min[m]:	 0,125
		gate max[m]:	 0,910

date	time	level    [m]	velocity [m/s]	flowrate [l/s]	T [°C]	ADC_1 [m]	ADC_2 [mA]	ADC_3 [V]	ADC_4 [m]	

14.12.2019	05:30:00	0,236	0,000	0,000	6,7		83,870	12,830	
14.12.2019	05:45:00	0,229	0,283	109,776	6,7		62,985	12,841	
14.12.2019	06:00:00	0,231	0,265	103,732	6,7		88,551	12,836	
14.12.2019	06:15:00	0,235	0,300	119,847	6,7		92,560	12,830	
14.12.2019	06:30:00	0,229	0,274	106,179	6,7		75,933	12,836	
14.12.2019	06:45:00	0,227	0,340	130,417	6,7		70,885	12,842	
14.12.2019	07:00:00	0,230	0,352	137,126	6,7		95,888	12,842	
14.12.2019	07:15:00	0,228	0,343	132,406	6,7		69,840	12,849	
14.12.2019	07:30:00	0,230	0,301	117,180	6,6		85,932	12,843	
14.12.2019	07:45:00	0,230	0,301	117,336	6,6		70,250	12,845	
14.12.2019	08:00:00	0,226	0,220	84,125	6,6		91,125	12,845	
14.12.2019	08:15:00	0,228	0,289	111,326	6,6		92,238	12,843	
14.12.2019	08:30:00	0,230	0,258	100,351	6,6		88,973	12,829	
14.12.2019	08:45:00	0,230	0,326	126,873	6,6		81,241	12,836	
14.12.2019	09:00:00	0,224	0,374	141,242	6,6		103,892	12,831	
14.12.2019	09:15:00	0,230	0,346	134,633	6,5		78,780	12,838	
14.12.2019	09:30:00	0,228	0,330	127,247	6,6		85,137	12,832	
14.12.2019	09:45:00	0,225	0,325	123,635	6,6		97,033	12,831	
14.12.2019	10:00:00	0,228	0,304	117,096	6,6		67,640	12,842	
14.12.2019	10:15:00	0,228	0,372	143,292	6,6		80,228	12,840	
14.12.2019	10:30:00	0,233	0,299	118,046	6,6		82,949	12,835	
14.12.2019	10:45:00	0,226	0,319	121,697	6,6		74,326	12,840	
14.12.2019	11:00:00	0,224	0,387	146,110	6,6		89,209	12,837	
14.12.2019	11:15:00	0,229	0,381	147,732	6,6		70,394	12,841	
14.12.2019	11:30:00	0,229	0,364	141,034	6,6		90,556	12,833	
14.12.2019	11:45:00	0,225	0,337	127,890	6,7		91,324	12,832	
14.12.2019	12:00:00	0,229	0,214	83,132	6,7		66,183	12,845	
14.12.2019	12:15:00	0,229	0,271	104,938	6,8		92,007	12,838	
14.12.2019	12:30:00	0,228	0,242	93,529	6,9		81,406	12,845	
14.12.2019	12:45:00	0,227	0,232	89,155	6,9		91,305	12,845	
14.12.2019	13:00:00	0,228	0,273	105,155	6,9		68,042	12,848	
14.12.2019	13:15:00	0,230	0,316	122,915	6,9		78,282	12,843	
14.12.2019	13:30:00	0,226	0,286	109,142	7,0		82,096	12,839	
14.12.2019	13:45:00	0,229	0,396	153,593	6,9		72,584	12,847	
14.12.2019	14:00:00	0,228	0,295	113,777	6,9		82,793	12,843	
14.12.2019	14:15:00	0,224	0,380	143,449	6,8		81,056	12,849	
14.12.2019	14:30:00	0,224	0,329	124,315	6,8		83,144	12,847	
14.12.2019	14:45:00	0,227	0,269	103,400	6,8		66,984	12,850	
14.12.2019	15:00:00	0,231	0,280	109,692	6,8		94,086	12,848	
14.12.2019	15:15:00	0,227	0,261	100,146	6,8		82,894	12,832	
14.12.2019	15:30:00	0,225	0,244	92,514	6,8		93,316	12,832	
14.12.2019	15:45:00	0,229	0,367	142,150	6,8		72,532	12,841	
14.12.2019	16:00:00	0,231	0,393	154,020	6,8		69,573	12,847	
14.12.2019	16:15:00	0,233	#-1	#-1	6,8		95,992	12,826	
14.12.2019	16:30:00	0,228	0,321	123,816	6,8		69,240	12,843	
14.12.2019	16:45:00	0,231	0,262	102,755	6,7		85,323	12,840	
14.12.2019	17:00:00	0,231	0,303	118,578	6,7		70,689	12,845	
14.12.2019	17:15:00	0,226	0,265	101,353	6,7		66,378	12,848	
14.12.2019	17:30:00	0,226	0,196	74,961	6,7		88,542	12,843	
14.12.2019	17:45:00	0,227	0,249	95,459	6,8		111,731	12,842	
14.12.2019	18:00:00	0,228	0,211	81,273	6,8		82,891	12,844	
14.12.2019	18:15:00	0,227	0,246	94,374	6,9		83,820	12,839	
14.12.2019	18:30:00	0,231	0,276	108,242	6,9		99,422	12,830	
14.12.2019	18:45:00	0,229	0,290	112,257	6,9		73,630	12,845	
14.12.2019	19:00:00	0,236	0,290	116,195	6,9		95,766	12,830	
14.12.2019	19:15:00	0,235	0,392	156,465	6,9		81,497	12,848	
14.12.2019	19:30:00	0,232	0,320	125,964	6,9		73,480	12,849	
14.12.2019	19:45:00	0,234	0,298	118,500	6,9		78,947	12,848	
14.12.2019	20:00:00	0,234	0,327	130,124	6,9		102,480	12,846	
14.12.2019	20:15:00	0,259	0,361	161,077	6,9		72,669	12,843	
14.12.2019	20:30:00	0,266	0,341	156,947	6,9		67,595	12,843	
14.12.2019	20:45:00	0,268	0,383	178,117	6,9		69,792	12,847	
14.12.2019	21:00:00	0,255	0,417	183,045	6,9		76,388	12,848	
14.12.2019	21:15:00	0,259	0,396	176,870	6,9		129,498	12,839	
14.12.2019	21:30:00	0,260	0,306	137,392	6,8		91,758	12,845	
14.12.2019	21:45:00	0,261	0,426	191,920	6,8		76,942	12,848	
14.12.2019	22:00:00	0,261	0,392	176,508	6,8		67,900	12,845	
14.12.2019	22:15:00	0,261	0,394	177,719	6,7		104,140	12,844	
14.12.2019	22:30:00	0,269	0,388	181,147	6,8		97,711	12,843	
14.12.2019	22:45:00	0,263	0,453	205,940	6,7		65,776	12,849	
14.12.2019	23:00:00	0,260	0,367	164,669	6,7		68,762	12,850	
14.12.2019	23:15:00	0,260	0,402	180,246	6,6		78,296	12,848	
14.12.2019	23:30:00	0,258	0,401	178,271	6,6		84,732	12,845	
14.12.2019	23:45:00	0,259	0,475	212,101	6,6		72,869	12,839	
15.12.2019	00:00:00	0,262	0,356	161,360	6,6		91,619	12,840	
15.12.2019	00:15:00	0,255	0,413	181,080	6,6		105,510	12,836	
15.12.2019	00:30:00	0,261	0,353	159,041	6,5		73,512	12,845	
15.12.2019	00:45:00	0,252	0,312	135,210	6,5		73,214	12,844	
15.12.2019	01:00:00	0,269	0,354	165,038	6,4		79,837	12,839	
15.12.2019	01:15:00	0,252	0,380	164,218	6,4		86,244	12,835	
15.12.2019	01:30:00	0,252	0,337	145,699	6,4		69,718	12,837	
15.12.2019	01:45:00	0,254	0,300	130,792	6,3		73,005	12,841	
15.12.2019	02:00:00	0,256	0,320	140,953	6,3		71,895	12,841	
15.12.2019	02:15:00	0,258	0,297	131,838	6,3		80,714	12,839	
15.12.2019	02:30:00	0,255	0,335	146,969	6,2		93,033	12,833	
15.12.2019	02:45:00	0,251	0,302	130,249	6,2		97,953	12,828	
15.12.2019	03:00:00	0,246	0,252	106,194	6,2		89,058	12,834	
15.12.2019	03:15:00	0,253	0,285	123,938	6,2		87,604	12,819	
15.12.2019	03:30:00	0,247	0,315	133,133	6,1		79,631	12,827	
15.12.2019	03:45:00	0,242	0,355	146,421	6,1		71,434	12,822	
15.12.2019	04:00:00	0,242	0,302	124,616	6,1		80,235	12,817	
15.12.2019	04:15:00	0,242	0,285	117,745	6,1		80,199	12,811	
15.12.2019	04:30:00	0,250	0,293	125,534	6,0		107,461	12,820	
15.12.2019	04:45:00	0,242	0,298	123,057	6,0		69,785	12,821	
15.12.2019	05:00:00	0,250	0,237	101,662	6,0		68,602	12,824	
15.12.2019	05:15:00	0,248	0,273	115,987	6,0		83,096	12,825	
15.12.2019	05:30:00	0,242	0,268	110,846	6,0		69,988	12,823	
15.12.2019	05:45:00	0,244	0,213	88,982	6,0		104,146	12,816	
15.12.2019	06:00:00	0,248	0,284	120,706	6,0		71,061	12,820	
15.12.2019	06:15:00	0,241	0,243	99,923	6,0		106,625	12,807	
15.12.2019	06:30:00	0,241	0,308	126,392	6,0		86,423	12,821	
15.12.2019	06:45:00	0,238	0,356	144,058	6,0		80,602	12,822	
15.12.2019	07:00:00	0,235	0,251	100,043	6,0		96,682	12,810	
15.12.2019	07:15:00	0,239	0,296	120,563	6,0		76,842	12,814	
15.12.2019	07:30:00	0,239	0,310	126,034	5,9		89,025	12,818	
15.12.2019	07:45:00	0,240	0,325	132,988	5,9		78,312	12,819	
15.12.2019	08:00:00	0,237	0,315	126,952	5,9		90,125	12,821	
15.12.2019	08:15:00	0,239	0,282	114,766	5,9		73,547	12,817	
15.12.2019	08:30:00	0,237	0,198	79,829	5,9		88,371	12,819	
15.12.2019	08:45:00	0,238	0,202	81,804	5,9		85,831	12,826	
15.12.2019	09:00:00	0,229	0,256	99,356	5,9		76,984	12,816	
15.12.2019	09:15:00	0,237	0,000	0,000	5,9		89,224	12,810	
15.12.2019	09:30:00	0,232	0,333	131,063	6,0		86,409	12,814	
15.12.2019	09:45:00	0,231	0,000	0,000	6,0		98,234	12,803	
15.12.2019	10:00:00	0,233	0,257	101,649	6,1		74,689	12,820	
15.12.2019	10:15:00	0,231	0,302	118,390	6,1		79,273	12,818	
15.12.2019	10:30:00	0,231	0,320	125,155	6,1		91,949	12,805	
15.12.2019	10:45:00	0,228	0,215	83,032	6,2		91,562	12,821	
15.12.2019	11:00:00	0,236	0,361	144,923	6,2		63,903	12,823	
15.12.2019	11:15:00	0,236	0,354	141,938	6,4		72,881	12,832	
15.12.2019	11:30:00	0,232	0,311	122,439	6,4		69,524	12,835	
15.12.2019	11:45:00	0,237	0,340	136,887	6,5		85,576	12,821	
15.12.2019	12:00:00	0,230	0,354	137,838	6,5		74,044	12,833	
15.12.2019	12:15:00	0,227	0,324	124,215	6,6		70,852	12,839	
15.12.2019	12:30:00	0,230	0,000	0,000	6,6		87,646	12,820	
15.12.2019	12:45:00	0,232	0,321	126,436	6,7		76,031	12,828	
15.12.2019	13:00:00	0,232	0,334	131,315	6,8		90,795	12,818	
15.12.2019	13:15:00	0,232	0,188	74,156	6,8		76,916	12,828	
15.12.2019	13:30:00	0,233	0,281	111,062	6,8		74,467	12,836	
15.12.2019	13:45:00	0,231	0,253	99,147	6,8		71,037	12,836	
15.12.2019	14:00:00	0,233	0,306	120,956	6,8		77,878	12,840	
15.12.2019	14:15:00	0,231	0,239	93,459	6,8		77,801	12,840	
15.12.2019	14:30:00	0,230	0,313	121,793	6,9		62,497	12,844	
15.12.2019	14:45:00	0,230	0,301	117,305	7,0		70,602	12,845	
15.12.2019	15:00:00	0,235	0,000	0,000	7,0		106,931	12,823	
15.12.2019	15:15:00	0,240	0,363	148,565	6,9		103,424	12,824	
15.12.2019	15:30:00	0,235	0,232	92,824	6,9		64,891	12,841	
15.12.2019	15:45:00	0,233	0,336	132,958	6,8		71,900	12,843	
15.12.2019	16:00:00	0,231	0,281	109,971	6,8		63,480	12,848	
15.12.2019	16:15:00	0,232	0,286	112,394	6,8		77,466	12,843	
15.12.2019	16:30:00	0,232	0,312	122,659	6,8		77,503	12,840	
15.12.2019	16:45:00	0,228	0,305	117,466	6,8		83,429	12,836	
15.12.2019	17:00:00	0,232	0,253	99,399	6,8		100,676	12,842	
15.12.2019	17:15:00	0,231	0,298	116,793	6,8		97,691	12,829	
15.12.2019	17:30:00	0,231	0,238	93,334	6,8		63,222	12,841	
15.12.2019	17:45:00	0,231	0,328	128,538	6,8		85,297	12,840	
15.12.2019	18:00:00	0,231	0,222	86,945	6,8		83,934	12,837	
15.12.2019	18:15:00	0,232	0,309	121,747	6,7		80,059	12,829	
15.12.2019	18:30:00	0,233	0,000	0,000	6,3		74,172	12,826	
15.12.2019	18:45:00	0,236	0,303	121,523	6,2		72,959	12,832	
15.12.2019	19:00:00	0,238	0,324	131,197	6,4		78,953	12,837	
15.12.2019	19:15:00	0,243	0,313	129,723	6,5		73,585	12,838	
15.12.2019	19:30:00	0,239	0,407	165,798	6,6		80,912	12,839	
15.12.2019	19:45:00	0,258	0,410	182,126	6,5		69,751	12,834	
15.12.2019	20:00:00	0,257	0,385	170,614	6,5		112,750	12,830	
15.12.2019	20:15:00	0,263	0,365	166,076	6,4		71,940	12,840	
15.12.2019	20:30:00	0,262	0,386	174,599	6,3		76,660	12,838	
15.12.2019	20:45:00	0,269	0,458	213,803	6,1		74,913	12,839	
15.12.2019	21:00:00	0,274	0,421	200,845	5,9		161,832	12,826	
15.12.2019	21:15:00	0,262	0,472	213,795	5,8		89,574	12,829	
15.12.2019	21:30:00	0,264	0,401	183,074	5,8		76,150	12,834	
15.12.2019	21:45:00	0,254	0,390	170,497	5,8		98,807	12,830	
15.12.2019	22:00:00	0,267	0,473	218,721	5,8		76,267	12,835	
15.12.2019	22:15:00	0,269	0,435	203,056	5,8		68,743	12,838	
15.12.2019	22:30:00	0,260	0,397	178,308	5,9		73,555	12,833	
15.12.2019	22:45:00	0,263	0,383	173,992	5,9		71,108	12,834	
15.12.2019	23:00:00	0,256	0,393	173,018	5,9		111,002	12,828	
15.12.2019	23:15:00	0,249	0,419	178,741	5,9		93,275	12,830	
15.12.2019	23:30:00	0,262	0,380	171,934	5,9		72,945	12,835	
15.12.2019	23:45:00	0,258	0,322	143,168	5,9		95,645	12,832	
16.12.2019	00:00:00	0,255	0,346	151,854	5,9		105,739	12,826	
16.12.2019	00:15:00	0,263	0,289	131,377	5,8		99,259	12,818	
16.12.2019	00:30:00	0,255	0,250	109,701	5,8		69,498	12,831	
16.12.2019	00:45:00	0,254	0,306	133,832	5,8		74,269	12,829	
16.12.2019	01:00:00	0,250	0,300	128,690	5,8		73,026	12,830	
16.12.2019	01:15:00	0,252	0,262	113,264	5,8		85,327	12,822	
16.12.2019	01:30:00	0,252	0,308	133,203	5,8		85,264	12,818	
16.12.2019	01:45:00	0,244	0,361	150,349	5,8		94,816	12,821	
16.12.2019	02:00:00	0,247	0,314	132,908	5,8		72,942	12,822	
16.12.2019	02:15:00	0,247	0,302	127,857	5,8		78,025	12,814	
16.12.2019	02:30:00	0,251	0,238	102,442	5,8		72,543	12,815	
16.12.2019	02:45:00	0,238	0,328	132,883	5,8		92,690	12,810	
16.12.2019	03:00:00	0,243	0,311	129,060	5,8		83,092	12,803	
16.12.2019	03:15:00	0,248	0,248	105,454	5,8		70,028	12,820	
16.12.2019	03:30:00	0,237	0,354	142,531	5,8		74,126	12,821	
16.12.2019	03:45:00	0,242	0,000	0,000	5,8		92,822	12,802	
16.12.2019	04:00:00	0,244	0,252	105,058	5,7		108,283	12,805	
16.12.2019	04:15:00	0,244	0,300	125,135	5,7		101,090	12,801	
16.12.2019	04:30:00	0,246	0,249	104,636	5,7		98,012	12,805	
16.12.2019	04:45:00	0,233	0,257	101,598	5,7		83,335	12,803	
16.12.2019	05:00:00	0,236	0,269	107,849	5,6		95,427	12,803	
16.12.2019	05:15:00	0,241	0,270	110,971	5,6		111,282	12,812	
16.12.2019	05:30:00	0,242	0,231	95,246	5,6		74,577	12,816	
16.12.2019	05:45:00	0,242	0,237	97,790	5,6		78,959	12,809	
16.12.2019	06:00:00	0,244	0,000	0,000	5,6		84,974	12,799	
16.12.2019	06:15:00	0,245	0,268	112,188	5,6		91,454	12,796	
16.12.2019	06:30:00	0,243	0,310	128,661	5,6		69,241	12,804	
16.12.2019	06:45:00	0,238	0,297	120,308	5,6		94,243	12,805	
16.12.2019	07:00:00	0,240	0,290	118,721	5,6		85,534	12,808	
16.12.2019	07:15:00	0,239	0,330	134,280	5,6		110,637	12,802	
16.12.2019	07:30:00	0,239	0,246	100,124	5,5		74,027	12,814	
16.12.2019	07:45:00	0,236	0,256	102,842	5,5		103,336	12,805	
16.12.2019	08:00:00	0,237	0,279	112,503	5,5		93,587	12,792	
16.12.2019	08:15:00	0,224	0,327	123,734	5,5		113,015	12,800	
16.12.2019	08:30:00	0,237	0,289	116,347	5,5		75,512	12,810	
16.12.2019	08:45:00	0,232	0,345	135,848	5,5		104,262	12,804	
16.12.2019	09:00:00	0,232	0,290	113,941	5,5		83,593	12,794	
16.12.2019	09:15:00	0,236	0,204	81,946	5,5		91,423	12,801	
16.12.2019	09:30:00	0,233	0,227	89,863	5,6		93,457	12,794	
16.12.2019	09:45:00	0,236	0,319	128,071	5,6		85,232	12,806	
16.12.2019	10:00:00	0,233	0,278	109,949	5,6		82,901	12,804	
16.12.2019	10:15:00	0,235	0,246	98,400	5,7		91,223	12,804	
16.12.2019	10:30:00	0,230	0,257	100,152	5,7		77,474	12,806	
16.12.2019	10:45:00	0,239	0,214	87,051	5,8		94,979	12,793	
16.12.2019	11:00:00	0,236	0,361	144,980	5,8		69,640	12,799	
16.12.2019	11:15:00	0,236	0,350	140,461	5,8		70,361	12,809	
16.12.2019	11:30:00	0,235	0,284	113,586	5,9		71,435	12,810	
16.12.2019	11:45:00	0,238	0,191	77,396	6,0		96,012	12,801	
16.12.2019	12:00:00	0,229	0,241	93,278	6,1		99,846	12,793	
16.12.2019	12:15:00	0,235	0,309	123,552	6,2		71,683	12,808	
16.12.2019	12:30:00	0,231	0,336	131,469	6,3		85,769	12,814	
16.12.2019	12:45:00	0,238	0,314	127,081	6,3		83,175	12,805	
16.12.2019	13:00:00	0,235	0,270	107,709	6,3		59,300	12,817	
16.12.2019	13:15:00	0,238	0,277	112,399	6,4		82,568	12,820	
16.12.2019	13:30:00	0,235	0,266	106,271	6,4		73,940	12,812	
16.12.2019	13:45:00	0,233	0,339	134,114	6,4		92,694	12,820	
16.12.2019	14:00:00	0,230	0,245	95,614	6,5		114,635	12,819	
16.12.2019	14:15:00	0,229	0,304	117,714	6,5		90,826	12,815	
16.12.2019	14:30:00	0,232	0,310	122,124	6,5		80,877	12,822	
16.12.2019	14:45:00	0,231	0,222	87,045	6,5		79,012	12,817	
16.12.2019	15:00:00	0,226	0,250	95,549	6,5		98,859	12,827	
16.12.2019	15:15:00	0,234	0,334	132,740	6,5		69,911	12,831	
16.12.2019	15:30:00	0,228	0,288	111,172	6,5		75,368	12,825	
16.12.2019	15:45:00	0,232	0,310	121,810	6,5		74,962	12,831	
16.12.2019	16:00:00	0,239	0,349	142,252	6,5		68,663	12,831	
16.12.2019	16:15:00	0,233	0,330	130,667	6,5		65,899	12,836	
16.12.2019	16:30:00	0,233	0,305	120,608	6,5		77,047	12,821	
16.12.2019	16:45:00	0,235	0,243	97,168	6,5		104,122	12,807	
16.12.2019	17:00:00	0,230	0,342	133,386	6,5		111,709	12,814	
16.12.2019	17:15:00	0,228	0,225	86,919	6,5		70,541	12,827	
16.12.2019	17:30:00	0,236	0,228	91,287	6,5		85,321	12,823	
16.12.2019	17:45:00	0,232	0,289	113,689	6,5		89,381	12,818	
16.12.2019	18:00:00	0,233	0,252	99,827	6,5		84,560	12,809	
16.12.2019	18:15:00	0,233	0,000	0,000	6,5		94,199	12,803	
16.12.2019	18:30:00	0,230	0,265	103,218	6,6		107,942	12,803	
16.12.2019	18:45:00	0,233	0,250	98,830	6,6		76,775	12,815	
16.12.2019	19:00:00	0,229	0,258	100,101	6,6		93,338	12,808	
16.12.2019	19:15:00	0,232	0,231	90,775	6,6		95,538	12,805	
16.12.2019	19:30:00	0,229	0,265	102,581	6,6		70,115	12,815	
16.12.2019	19:45:00	0,230	0,175	68,189	6,6		88,928	12,820	
16.12.2019	20:00:00	0,231	0,172	67,150	6,6		82,454	12,822	
16.12.2019	20:15:00	0,231	0,194	75,920	6,6		77,355	12,828	
16.12.2019	20:30:00	0,233	0,318	125,713	6,6		83,685	12,822	
16.12.2019	20:45:00	0,233	0,000	0,000	6,6		82,248	12,808	
16.12.2019	21:00:00	0,233	0,244	96,411	6,6		109,836	12,810	
16.12.2019	21:15:00	0,232	0,215	84,530	6,6		67,215	12,823	
16.12.2019	21:30:00	0,229	0,293	113,571	6,6		71,786	12,821	
16.12.2019	21:45:00	0,232	0,241	94,930	6,6		92,874	12,810	
16.12.2019	22:00:00	0,231	0,244	95,589	6,6		98,460	12,805	
16.12.2019	22:15:00	0,228	0,242	93,430	6,6		72,014	12,817	
16.12.2019	22:30:00	0,227	0,271	104,076	6,6		105,811	12,814	
16.12.2019	22:45:00	0,225	0,328	124,608	6,6		86,690	12,820	
16.12.2019	23:00:00	0,229	0,150	58,274	6,6		99,947	12,819	
16.12.2019	23:15:00	0,233	0,343	135,759	6,6		95,082	12,820	
16.12.2019	23:30:00	0,231	0,199	78,050	6,6		77,797	12,819	
16.12.2019	23:45:00	0,226	0,328	125,118	6,6		90,966	12,822	
17.12.2019	00:00:00	0,230	0,342	133,417	6,6		69,537	12,826	
17.12.2019	00:15:00	0,231	0,236	92,231	6,6		92,198	12,821	
17.12.2019	00:30:00	0,233	0,350	138,290	6,6		96,991	12,811	
17.12.2019	00:45:00	0,228	0,364	140,423	6,6		66,958	12,826	
17.12.2019	01:00:00	0,231	0,217	84,940	6,6		67,059	12,825	
17.12.2019	01:15:00	0,233	0,155	61,111	6,6		73,908	12,820	
17.12.2019	01:30:00	0,222	0,259	96,975	6,6		71,718	12,821	
17.12.2019	01:45:00	0,231	0,294	115,195	6,6		97,039	12,822	
17.12.2019	02:00:00	0,231	0,218	85,410	6,6		84,436	12,810	
17.12.2019	02:15:00	0,228	0,313	120,830	6,6		79,322	12,816	
17.12.2019	02:30:00	0,232	0,263	103,302	6,6		70,535	12,820	
17.12.2019	02:45:00	0,238	0,344	139,494	6,6		80,136	12,814	
17.12.2019	03:00:00	0,234	0,307	121,964	6,6		86,697	12,820	
17.12.2019	03:15:00	0,234	0,283	112,447	6,6		91,361	12,810	
17.12.2019	03:30:00	0,234	0,311	123,522	6,7		83,731	12,817	
17.12.2019	03:45:00	0,235	0,393	156,942	6,6		82,781	12,820	
17.12.2019	04:00:00	0,239	0,321	130,528	6,6		102,802	12,809	
17.12.2019	04:15:00	0,230	0,271	105,537	6,6		67,208	12,821	
17.12.2019	04:30:00	0,238	0,298	120,696	6,6		75,631	12,818	
17.12.2019	04:45:00	0,240	0,255	104,257	6,6		65,766	12,811	
17.12.2019	05:00:00	0,233	0,217	85,909	6,6		78,939	12,809	
17.12.2019	05:15:00	0,234	0,213	84,679	6,6		89,699	12,804	
17.12.2019	05:30:00	0,238	0,236	95,416	6,6		93,402	12,812	
17.12.2019	05:45:00	0,240	0,235	96,207	6,6		99,536	12,813	
17.12.2019	06:00:00	0,235	0,227	90,716	6,6		79,422	12,815	
17.12.2019	06:15:00	0,232	0,264	103,995	6,6		89,638	12,804	
17.12.2019	06:30:00	0,234	0,217	86,395	6,6		71,991	12,812	
17.12.2019	06:45:00	0,231	0,270	105,665	6,6		69,559	12,818	
17.12.2019	07:00:00	0,233	0,243	96,107	6,6		103,055	12,812	
17.12.2019	07:15:00	0,233	0,237	93,880	6,6		95,300	12,802	
17.12.2019	07:30:00	0,235	0,309	123,520	6,6		81,293	12,806	
17.12.2019	07:45:00	0,236	0,342	137,068	6,6		75,150	12,816	
17.12.2019	08:00:00	0,236	0,265	106,437	6,6		95,355	12,818	
17.12.2019	08:15:00	0,237	0,204	82,313	6,5		78,021	12,816	
17.12.2019	08:30:00	0,236	0,266	106,790	6,5		87,742	12,802	
17.12.2019	08:45:00	0,235	0,353	141,008	6,5		93,679	12,814	
17.12.2019	09:00:00	0,231	0,354	138,497	6,5		67,819	12,822	
17.12.2019	09:15:00	0,234	0,327	129,943	6,6		95,954	12,809	
17.12.2019	09:30:00	0,235	0,277	110,775	6,5		76,619	12,807	
17.12.2019	09:45:00	0,234	0,324	128,544	6,5		94,144	12,806	
17.12.2019	10:00:00	0,231	0,231	90,452	6,6		69,043	12,808	
17.12.2019	10:15:00	0,237	0,254	102,568	6,6		83,114	12,799	
17.12.2019	10:30:00	0,233	0,276	109,164	6,6		107,331	12,797	
17.12.2019	10:45:00	0,236	0,202	80,887	6,6		70,120	12,811	
17.12.2019	11:00:00	0,235	0,235	93,718	6,7		70,770	12,808	
17.12.2019	11:15:00	0,235	0,254	101,448	6,7		71,757	12,816	
17.12.2019	11:30:00	0,235	0,221	88,416	6,7		81,109	12,814	
17.12.2019	11:45:00	0,230	0,328	127,955	6,8		74,679	12,821	
17.12.2019	12:00:00	0,231	0,328	128,538	6,8		83,823	12,818	
17.12.2019	12:15:00	0,239	0,252	102,390	6,8		70,447	12,814	
17.12.2019	12:30:00	0,238	0,264	106,857	6,9		82,310	12,811	
17.12.2019	12:45:00	0,233	0,250	98,688	6,9		83,021	12,816	
17.12.2019	13:00:00	0,237	0,300	121,050	6,9		75,021	12,819	
17.12.2019	13:15:00	0,229	0,267	103,598	6,9		70,435	12,824	
17.12.2019	13:30:00	0,232	0,211	83,189	7,0		80,559	12,824	
17.12.2019	13:45:00	0,236	0,351	140,846	7,0		97,225	12,815	
17.12.2019	14:00:00	0,232	0,324	127,513	7,0		74,167	12,824	
17.12.2019	14:15:00	0,235	0,197	78,482	7,0		89,608	12,823	
17.12.2019	14:30:00	0,233	0,246	97,075	7,0		83,776	12,816	
17.12.2019	14:45:00	0,235	0,178	71,065	7,1		82,860	12,811	
17.12.2019	15:00:00	0,232	0,273	107,268	7,0		111,125	12,803	
17.12.2019	15:15:00	0,231	0,305	119,517	6,9		85,543	12,807	
17.12.2019	15:30:00	0,234	0,293	116,567	6,9		87,477	12,811	
17.12.2019	15:45:00	0,235	0,339	135,384	6,8		65,579	12,810	
17.12.2019	16:00:00	0,233	0,532	210,433	6,8		77,544	12,817	
17.12.2019	16:15:00	0,231	0,418	163,491	6,7		105,122	12,814	
17.12.2019	16:30:00	0,236	0,309	123,898	6,7		93,901	12,811	
17.12.2019	16:45:00	0,231	0,290	113,504	6,6		93,428	12,801	
17.12.2019	17:00:00	0,231	0,305	119,267	6,6		85,044	12,805	
17.12.2019	17:15:00	0,231	0,372	145,701	6,5		90,139	12,806	
17.12.2019	17:30:00	0,226	0,331	126,462	6,5		77,102	12,806	
17.12.2019	17:45:00	0,230	0,392	152,709	6,5		65,974	12,811	
17.12.2019	18:00:00	0,233	0,346	136,970	6,4		96,879	12,811	
17.12.2019	18:15:00	0,230	0,332	129,247	6,4		63,457	12,809	
17.12.2019	18:30:00	0,229	0,263	101,775	6,4		91,904	12,813	
17.12.2019	18:45:00	0,229	0,350	135,576	6,3		74,432	12,799	
17.12.2019	19:00:00	0,228	0,343	132,184	6,3		91,966	12,805	
17.12.2019	19:15:00	0,229	0,249	96,627	6,2		69,990	12,810	
17.12.2019	19:30:00	0,230	0,350	136,253	6,2		86,846	12,802	
17.12.2019	19:45:00	0,228	0,335	129,037	6,1		67,857	12,804	
17.12.2019	20:00:00	0,231	0,259	101,352	6,1		94,284	12,793	
17.12.2019	20:15:00	0,235	0,324	129,302	6,1		66,081	12,796	
17.12.2019	20:30:00	0,232	0,261	102,736	6,0		71,322	12,797	
17.12.2019	20:45:00	0,229	0,234	90,549	6,0		96,539	12,782	
17.12.2019	21:00:00	0,227	0,244	93,484	5,9		92,356	12,786	
17.12.2019	21:15:00	0,230	0,306	119,175	5,9		90,311	12,795	
17.12.2019	21:30:00	0,231	0,250	97,719	5,8		75,330	12,797	
17.12.2019	21:45:00	0,231	0,266	104,108	5,8		109,051	12,794	
17.12.2019	22:00:00	0,227	0,303	116,233	5,7		76,817	12,796	
17.12.2019	22:15:00	0,232	0,238	93,545	5,7		79,810	12,796	
17.12.2019	22:30:00	0,229	0,254	98,488	5,6		76,939	12,783	
17.12.2019	22:45:00	0,227	0,258	98,918	5,6		82,947	12,787	
17.12.2019	23:00:00	0,228	0,367	141,688	5,5		73,653	12,790	
17.12.2019	23:15:00	0,230	0,000	0,000	5,5		107,165	12,772	
17.12.2019	23:30:00	0,232	0,000	0,000	5,4		113,585	12,761	
17.12.2019	23:45:00	0,227	0,230	88,142	5,4		93,104	12,767	
18.12.2019	00:00:00	0,223	0,228	85,740	5,3		89,756	12,763	
